Result,idx,Date,Source
习近 + 200斤麦子,609,2024-12-04T16:28:33Z,https://botanwang.com/articles/202312/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B8%8A%E6%AC%A1%E7%8E%8B%E5%88%9A%E8%BE%B1%E6%AF%9B%E8%9B%8B%7C%E8%BF%99%E6%AC%A1%E6%9D%80%E4%B8%AA%E7%8C%AA%E5%B1%85%E7%84%B6%E8%BE%B1%E5%8C%85%E4%BA%86.html
帝制 + 近平,412,2024-12-04T16:21:51Z,https://chinadigitaltimes.net/chinese/696224.html
近平 + 权斗,215,2024-12-04T16:20:46Z,https://www.rfa.org/mandarin/pinglun/chenpokong/js-03232023103637.html
近平 + 笨,379,2024-12-04T16:17:28Z,https://botanwang.com/articles/202304/%E6%8C%87%E9%B9%BF%E4%B8%BA%E9%A9%AC%EF%BC%9A%E2%80%9C%E5%A4%A7%E4%B9%9D%E2%80%9D%E6%8A%8A%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%90%9E%E6%88%90%E2%80%9C%E7%8E%B0%E4%BB%A3%E8%B5%B5%E9%AB%98%E2%80%9D%E4%BA%86.html
习近 + 笨,378,2024-12-04T16:16:50Z,https://botanwang.com/articles/202304/%E6%8C%87%E9%B9%BF%E4%B8%BA%E9%A9%AC%EF%BC%9A%E2%80%9C%E5%A4%A7%E4%B9%9D%E2%80%9D%E6%8A%8A%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%90%9E%E6%88%90%E2%80%9C%E7%8E%B0%E4%BB%A3%E8%B5%B5%E9%AB%98%E2%80%9D%E4%BA%86.html
傻 + 习近,2141,2024-12-04T16:12:10Z,https://www.rfa.org/mandarin/zhuanlan/zhongguotoushi/panel-07272023102528.html
近平 + 豬,604,2024-12-04T16:08:00Z,https://www.rfa.org/cantonese/news/de-protest-07072023113714.html
習近 + 豬,603,2024-12-04T16:07:22Z,https://www.rfa.org/cantonese/news/de-protest-07072023113714.html
習近 + 倒台,23,2024-12-03T23:52:56Z,https://www.rfa.org/cantonese/news/htm/uk-jens-12052023134607.html
邪恶 + 习近,1751,2024-12-03T22:26:17Z,https://botanwang.com/articles/202301/%E4%B8%AD%E5%9B%BD%E7%8B%AC%E7%AB%8B%E7%94%B5%E5%BD%B1%E5%AF%BC%E6%BC%94%E5%9C%A8%E5%8F%B0%E6%8E%88%E8%AF%BE%7C%E4%B8%AD%E6%B8%AF%E6%BE%B3%E7%A6%81%E7%89%87%E9%87%8D%E7%8E%B0.html
二习,1030,2024-12-03T17:26:12Z,https://botanwang.com/articles/202310/%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%9D%83%E6%96%97%E6%9C%89%E6%9C%AF%E3%80%81%E6%B2%BB%E5%9B%BD%E6%97%A0%E8%83%BD%E7%9A%84%E6%94%BF%E6%B2%BB%E7%81%BE%E9%9A%BE%EF%BC%88%E4%B8%8B%EF%BC%89.html
二習,1028,2024-12-03T17:20:56Z,https://www.rfa.org/cantonese/commentaries/lj/com-10032023084509.html
拜登和中共党党魁111月,26,2024-12-03T16:26:35Z,https://botanwang.com/articles/202412/%E6%8B%9C%E7%99%BB%E5%B7%9D%E6%99%AE%E9%BD%90%E5%87%BA%E6%8B%9B%7C%E4%B8%AD%E5%8D%97%E6%B5%B7%E5%96%8A%E8%AF%9D%E5%A4%B1%E8%B4%A5.html
王八 + 毛泽东,519,2024-12-03T03:06:29Z,https://botanwang.com/articles/202412/%E7%95%99%E7%BE%8E%E5%BD%92%E5%9B%BD%E5%8D%9A%E5%A3%AB%E8%91%A3%E9%93%81%E5%AE%9D%E4%B9%8B%E6%AD%BB.html
习 + 恢复党主席,3459,2024-12-02T23:25:47Z,https://botanwang.com/articles/202303/%E4%B8%AD%E5%85%B1%E5%9B%9B%E6%8B%9B%E2%80%9C%E6%8B%BC%E5%AE%89%E5%85%A8%E2%80%9D%7C%E8%B6%8A%E6%8B%BC%E5%8D%B1%E6%9C%BA%E8%B6%8A%E6%B7%B1%E9%87%8D.html
近平 + 终身,254,2024-12-02T22:58:43Z,https://www.rfa.org/mandarin/Xinwen/7-12192022131736.html
习核心,1565,2024-12-02T21:14:15Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/hcm1-01302023084111.html
习近 + 背书单,602,2024-12-02T18:35:34Z,https://chinadigitaltimes.net/chinese/706380.html
猪 + 习近,1241,2024-12-02T18:20:31Z,https://botanwang.com/articles/202311/%E5%BD%93%E7%99%BE%E5%A7%93%E4%B8%8D%E5%86%8D%E5%AE%B3%E6%80%95%E4%B8%AD%E5%85%B1%EF%BC%8C%E5%B0%B1%E8%BD%AE%E5%88%B0%E4%B8%AD%E5%85%B1%E5%AE%B3%E6%80%95%E7%99%BE%E5%A7%93%E4%BA%86.html
习近不,6,2024-12-02T16:46:09Z,https://chinadigitaltimes.net/chinese/706222.html
習近席,0,2024-12-02T14:41:55Z,https://news.mingpao.com/ins/%e5%85%a9%e5%b2%b8/article/20240408/s00004/1712567670066/%e7%bf%92%e8%bf%91%e5%b9%b3%e6%9c%83%e8%a6%8b%e8%b6%8a%e5%8d%97%e5%9c%8b%e6%9c%83%e4%b8%bb%e5%b8%ad%e7%8e%8b%e5%ba%ad%e6%83%a0-%e7%a8%b1%e6%8d%8d%e8%a1%9b%e7%a4%be%e6%9c%83%e4%b8%bb%e7%be%a9%e6%98%af%e4%b8%ad%e8%b6%8a%e5%85%b1%e5%90%8c%e5%88%a9%e7%9b%8a
执政习,58,2024-12-02T11:55:34Z,http://politics.people.com.cn/n1/2023/1204/c1001-40131504.html
习近席,261,2024-12-02T10:42:16Z,https://botanwang.com/articles/202410/%E6%99%AE%E4%BA%AC%E9%AB%98%E8%B0%83%E4%B8%BB%E5%8A%9E%E9%87%91%E7%A0%96%E5%9B%BD%E5%AE%B6%E5%B3%B0%E4%BC%9A%EF%BC%8C%E8%AF%95%E5%9B%BE%E5%91%8A%E8%AF%89%E8%A5%BF%E6%96%B9%E4%BB%96%E5%B9%B6%E4%B8%8D%E5%AD%A4%E7%AB%8B.html
傻逼習,479557,2024-12-02T08:11:38Z,Base
